fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,geom,bbox,labels_str,taco_restaurant
5269dc5f498e236d6b4fe461,"Tacos ""El Arqui""",21.24243698952103,-102.33401964888371,,,,,,,,MX,2013-10-25,2013-12-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5269dc5f498e236d6b4fe461,b'\x00\x00\x00\x00\x01\xc0Y\x95`\x93\xf3\x0bS@5>\x10Y\xbdUa',"{'xmin': -102.33401964888371, 'ymin': 21.24243698952103, 'xmax': -102.33401964888371, 'ymax': 21.24243698952103}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
677ac5e5c21796602f2ef90d,Tacos Don Beto,20.738765,-103.41281,,Zapopan,Jal.,45130,,,,MX,2025-01-05,2025-01-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/677ac5e5c21796602f2ef90d,b'\x00\x00\x00\x00\x01\xc0Y\xdakz\xa2]\x8d@4\xbd\x1f\xb3\xfam\xf0',"{'xmin': -103.41281, 'ymin': 20.738765, 'xmax': -103.41281, 'ymax': 20.738765}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d969d5a647d8cfaf26ebf3d,Taqueria Los Conchas,20.699127316474915,-102.34507083892822,,,,,,,,MX,2011-04-02,2011-04-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d969d5a647d8cfaf26ebf3d,b'\x00\x00\x00\x00\x01\xc0Y\x96\x15\xa4\x00\x00\x00@4\xb2\xfa\x02\x00\x00\x00',"{'xmin': -102.34507083892822, 'ymin': 20.699127316474915, 'xmax': -102.34507083892822, 'ymax': 20.699127316474915}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5a59809665211f516e513f63,"Tacos De Guisado ""La Bendición""",20.673208,-103.35873,Plaza Expiatorio,Guadalajara,Jalisco,44160,,,,MX,2018-01-13,2018-06-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5a59809665211f516e513f63,b'\x00\x00\x00\x00\x01\xc0Y\xd6\xf5n\xac\x86\x05@4\xacW\\\x07g\xd3',"{'xmin': -103.35873, 'ymin': 20.673208, 'xmax': -103.35873, 'ymax': 20.673208}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e20ae9815207ed86eb578e6,Pre Party,22.15453813880409,-101.01460933685303,Aceros #500,San Luis Potosí,SLP,78151,,,,MX,2011-07-14,2012-12-25,,444 151 0608,,,,,PreParty,"['4bf58dd8d48988d116941735' '4bf58dd8d48988d16c941735'
 '4bf58dd8d48988d151941735']","['Dining and Drinking > Bar'
 'Dining and Drinking > Restaurant > Burger Joint'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/4e20ae9815207ed86eb578e6,"b""\x00\x00\x00\x00\x01\xc0Y@\xef\\\x00\x00\x00@6'\x8f\xcf\xbc%\xf5""","{'xmin': -101.01460933685303, 'ymin': 22.15453813880409, 'xmax': -101.01460933685303, 'ymax': 22.15453813880409}","dining and drinking > bar, dining and drinking > restaurant > burger joint, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
55a9c45c498e124b1a4d1e11,La Taquería,21.01109102581211,-101.28093555273134,Lic Rafael Corrales Ayala 13,Guanajuato,Guanajuato,36251,,,,MX,2015-07-18,2023-04-16,,473 739 0861,http://www.la-taqueria.com.mx,,,,,['4bf58dd8d48988d1cb941735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Food Truck'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/55a9c45c498e124b1a4d1e11,b'\x00\x00\x00\x00\x01\xc0YQ\xfa\xd9\x1c\xd0\xf2@5\x02\xd6\xdc\x89$a',"{'xmin': -101.28093555273134, 'ymin': 21.01109102581211, 'xmax': -101.28093555273134, 'ymax': 21.01109102581211}","dining and drinking > food truck, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
577737d6498ee0caf126e521,Tacos El Chino,19.874264,-103.60186,,,,,,,,MX,2016-07-02,2017-08-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/577737d6498ee0caf126e521,b'\x00\x00\x00\x00\x01\xc0Y\xe6\x84\xdf\xce1Q@3\xdf\xcf\xc3\xf8\x11\xf5',"{'xmin': -103.60186, 'ymin': 19.874264, 'xmax': -103.60186, 'ymax': 19.874264}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
53c9d4fb498ec6ddfafb7b7a,EL PEZ QUE FUMA,19.225186088286165,-104.70492693566175,,,,,,,,MX,2014-07-19,2022-04-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/53c9d4fb498ec6ddfafb7b7a,b'\x00\x00\x00\x00\x01\xc0Z-\x1d\x85\xdd\xaf&@39\xa5\xcb\xa4\xb4\x08',"{'xmin': -104.70492693566175, 'ymin': 19.225186088286165, 'xmax': -104.70492693566175, 'ymax': 19.225186088286165}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
51d87735498e40b205ee57d7,"""Tortas Brayam""",20.74033522460805,-103.41527363624041,,,,,,,,MX,2013-07-06,2018-06-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/51d87735498e40b205ee57d7,b'\x00\x00\x00\x00\x01\xc0Y\xda\x93\xd7\xdf\xa2\xca@4\xbd\x86\x9b\xf9\xc4\xb5',"{'xmin': -103.41527363624041, 'ymin': 20.74033522460805, 'xmax': -103.41527363624041, 'ymax': 20.74033522460805}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
59a0e806c8772e433af0e1c5,Tacos El Atoron,21.916635,-102.333405,,La Plazuela,AGS,,,,,MX,2017-08-26,2022-05-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/59a0e806c8772e433af0e1c5,b'\x00\x00\x00\x00\x01\xc0Y\x95V\x81\xec\xd4\xaa@5\xea\xa8\x97c^t',"{'xmin': -102.333405, 'ymin': 21.916635, 'xmax': -102.333405, 'ymax': 21.916635}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
536717b0498ef52a74b79e3a,Tacos El Paisa,20.64040433937351,-103.2860007756778,Av. Santa Rosalia #1032 Residencial La Soledad,Tlaquepaque,Jalisco,45501,,,,MX,2014-05-05,2019-01-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/536717b0498ef52a74b79e3a,b'\x00\x00\x00\x00\x01\xc0Y\xd2M\xd62\x8a\xad@4\xa3\xf1\x89\xed\xd3b',"{'xmin': -103.2860007756778, 'ymin': 20.64040433937351, 'xmax': -103.2860007756778, 'ymax': 20.64040433937351}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4db4f6774b226b343d97be40,Taquería Lucas,20.90343830389012,-100.74793337210957,5 de mayo,San Miguel de Allende,Guanajuato,,,,,MX,2011-04-25,2014-01-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4db4f6774b226b343d97be40,b'\x00\x00\x00\x00\x01\xc0Y/\xde#\xef3\x0c@4\xe7G\xbb\x91)j',"{'xmin': -100.74793337210957, 'ymin': 20.90343830389012, 'xmax': -100.74793337210957, 'ymax': 20.90343830389012}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
54614c45498e963255d80dd6,Tacos Martin,19.12104881238233,-104.33874280000406,"Av. Manzanillo, La Joya",Manzanillo,Colima,,,,,MX,2014-11-10,2017-08-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54614c45498e963255d80dd6,b'\x00\x00\x00\x00\x01\xc0Z\x15\xad\xf6G\xf1w@3\x1e\xfd\x0e\x12f\xd9',"{'xmin': -104.33874280000406, 'ymin': 19.12104881238233, 'xmax': -104.33874280000406, 'ymax': 19.12104881238233}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5458f67a498e1bd46df94210,tacos el joven,20.744263,-103.371538,Av Las Torres Y Calzada Del Vergel,,,,,,,MX,2014-11-04,2019-09-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5458f67a498e1bd46df94210,b'\x00\x00\x00\x00\x01\xc0Y\xd7\xc7GQ\xce)@4\xbe\x88\x05\x1c\x9fs',"{'xmin': -103.371538, 'ymin': 20.744263, 'xmax': -103.371538, 'ymax': 20.744263}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50157511e4b0ad6ab3343580,Birria Y Consome El Quique,21.914750248489096,-102.28237057188873,,,,,,,,MX,2012-07-29,2018-12-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50157511e4b0ad6ab3343580,b'\x00\x00\x00\x00\x01\xc0Y\x92\x12\\\x04\xe7[@5\xea-\x12\x81D\xbf',"{'xmin': -102.28237057188873, 'ymin': 21.914750248489096, 'xmax': -102.28237057188873, 'ymax': 21.914750248489096}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
656cbe4e0733ca29609f3a3e,Tacos Fran,20.638082,-103.43134,,Zapopan,Jal.,45070,,,,MX,2023-12-03,2024-08-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/656cbe4e0733ca29609f3a3e,b'\x00\x00\x00\x00\x01\xc0Y\xdb\x9b\x13\x16]:@4\xa3YW\x8a*\x91',"{'xmin': -103.43134, 'ymin': 20.638082, 'xmax': -103.43134, 'ymax': 20.638082}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50f23ec9e4b050bf96e68fdd,Tacos El Venadito,21.506423,-104.8764,,,,,,,,MX,2013-01-13,2024-06-01,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50f23ec9e4b050bf96e68fdd,b'\x00\x00\x00\x00\x01\xc0Z8\x16\xf0\x06\x8d\xb9@5\x81\xa4\xf0\x0e\xf15',"{'xmin': -104.8764, 'ymin': 21.506423, 'xmax': -104.8764, 'ymax': 21.506423}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5a9cbd1d89b06a3dcb9dadd6,Tacos Canal,21.902353,-102.31244,,Aguascalientes,Aguascalientes,20010,,,,MX,2018-03-05,2022-08-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5a9cbd1d89b06a3dcb9dadd6,b'\x00\x00\x00\x00\x01\xc0Y\x93\xff\x04W}\x95@5\xe7\x00\x9b0r\x8f',"{'xmin': -102.31244, 'ymin': 21.902353, 'xmax': -102.31244, 'ymax': 21.902353}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
61035f1e8c3c5908e6610308,Taco N’ Madre,20.701397,-103.330621,1599 Calle Jorullo,Guadalajara,JAL,44290,,,,MX,2021-07-30,2023-09-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/61035f1e8c3c5908e6610308,b'\x00\x00\x00\x00\x01\xc0Y\xd5(\xe4\xfb\x97\xbb@4\xb3\x8e\xc0\xf8\x834',"{'xmin': -103.330621, 'ymin': 20.701397, 'xmax': -103.330621, 'ymax': 20.701397}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f6ee7dfe4b0e0075bf29582,República Taco,20.610976356013023,-105.23473965549364,,,,,,,,MX,2012-03-25,2016-05-23,2016-05-23,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4f6ee7dfe4b0e0075bf29582,b'\x00\x00\x00\x00\x01\xc0ZO\x05\xf9y\xda\xd9@4\x9ch\xf2K\xb4\x87',"{'xmin': -105.23473965549364, 'ymin': 20.610976356013023, 'xmax': -105.23473965549364, 'ymax': 20.610976356013023}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
52d9e3bb498e40890352d3ea,gorditas de sierra alta,18.5584,-99.605566,,,,,,,,MX,2014-01-18,2017-06-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52d9e3bb498e40890352d3ea,b'\x00\x00\x00\x00\x01\xc0X\xe6\xc1\x97\xe5ds@2\x8e\xf3Mj\x16\x1e',"{'xmin': -99.605566, 'ymin': 18.5584, 'xmax': -99.605566, 'ymax': 18.5584}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57d60231498ef8be75b302ce,Tacos al Pastor,19.693756,-101.193618,Lago de Chapala,Morelia,Michoacán,,,,,MX,2016-09-12,2024-12-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/57d60231498ef8be75b302ce,b'\x00\x00\x00\x00\x01\xc0YLd<\xc0z\xaf@3\xb1\x99\xfeCg^',"{'xmin': -101.193618, 'ymin': 19.693756, 'xmax': -101.193618, 'ymax': 19.693756}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57ad415ccd1079c652532e7c,"Taquería ""El Amigo""",19.285585,-96.44098,,,,,,,,MX,2016-08-12,2016-09-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/57ad415ccd1079c652532e7c,b'\x00\x00\x00\x00\x01\xc0X\x1c9\x04-\x8c*@3I\x1c\x19;:i',"{'xmin': -96.44098, 'ymin': 19.285585, 'xmax': -96.44098, 'ymax': 19.285585}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
547839ff498e3f576fcd6fe4,torito sureńo,19.299101,-99.148081,,,,,,,,MX,2014-11-28,2014-11-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/547839ff498e3f576fcd6fe4,b'\x00\x00\x00\x00\x01\xc0X\xc9z(\xbb\n-@3L\x91\xe2\x153n',"{'xmin': -99.148081, 'ymin': 19.299101, 'xmax': -99.148081, 'ymax': 19.299101}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
67169fa8ac37c508b3069b9f,Tacos Acorazados La Güera,18.836471,-99.199841,Emiliano Zapata Cuernavaca,Colonia Guadalupe de las Arenas,Mor.,62765,,,,MX,2024-10-21,2024-10-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/67169fa8ac37c508b3069b9f,"b'\x00\x00\x00\x00\x01\xc0X\xcc\xca1\xe7\xd9\x99@2\xd6""\xf6\xa5\rk'","{'xmin': -99.199841, 'ymin': 18.836471, 'xmax': -99.199841, 'ymax': 18.836471}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5c3e50bb54b7a90025b45614,Doraditos Uruapan Suc. Mapeco,19.41385,-102.05729,,Melchor Ocampo,Michoacán,60080,,,,MX,2019-01-15,2019-11-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5c3e50bb54b7a90025b45614,b'\x00\x00\x00\x00\x01\xc0Y\x83\xaa\xa3\xad\x18\xd2@3i\xf2\x12\xd7s\x19',"{'xmin': -102.05729, 'ymin': 19.41385, 'xmax': -102.05729, 'ymax': 19.41385}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
610f76d62e1135039975a19e,Los Puchis,20.582342,-101.202118,213 Las Choapas,Salamanca,GTO,36730,,,,MX,2021-08-08,2021-08-08,,464 116 9330,,,,_los_puchis_,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/610f76d62e1135039975a19e,b'\x00\x00\x00\x00\x01\xc0YL\xef\x80U\xfb\xb5@4\x95\x14]\x85\x16U',"{'xmin': -101.202118, 'ymin': 20.582342, 'xmax': -101.202118, 'ymax': 20.582342}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d9bde7bafc2a1cd11f809c2,El Tizon Reforma,19.703584,-103.46743,Reforma,Zapotlan el Grande,Jalisco,,,,,MX,2011-04-06,2017-12-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4d9bde7bafc2a1cd11f809c2,b'\x00\x00\x00\x00\x01\xc0Y\xdd\xea_\x84\xca\xd5@3\xb4\x1e\x14\xbd\xfd&',"{'xmin': -103.46743, 'ymin': 19.703584, 'xmax': -103.46743, 'ymax': 19.703584}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f0bc1d4e4b0614b14247af2,"Tacos ""light"".",20.528205330380587,-100.82541045017032,Los Aztecas,Celaya,Gto,,,,,MX,2012-01-10,2020-10-27,,,,,,,,"['4bf58dd8d48988d151941735' '56aa371be4b08b9a8d573550'
 '4bf58dd8d48988d16e941735']","['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Business and Professional Services > Food and Beverage Service'
 'Dining and Drinking > Restaurant > Fast Food Restaurant']",https://foursquare.com/placemakers/review-place/4f0bc1d4e4b0614b14247af2,b'\x00\x00\x00\x00\x01\xc0Y4\xd3\x86ZP\x86@4\x878v\xeb\x8e\xb8',"{'xmin': -100.82541045017032, 'ymin': 20.528205330380587, 'xmax': -100.82541045017032, 'ymax': 20.528205330380587}","dining and drinking > restaurant > mexican restaurant > taco restaurant, business and professional services > food and beverage service, dining and drinking > restaurant > fast food restaurant",1
5955ccb00881584931bd1e8a,Tacos El Pariente,20.48253,-103.50342,Calle Niños Héroes 17,Santa Cruz de las Flores,Jalisco,45640,,,,MX,2017-06-30,2023-12-02,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5955ccb00881584931bd1e8a,b'\x00\x00\x00\x00\x01\xc0Y\xe08\x08\x85\t\xc0@4{\x87\x16\tV\xc1',"{'xmin': -103.50342, 'ymin': 20.48253, 'xmax': -103.50342, 'ymax': 20.48253}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f05fb907ee5ff2e8ced6bf7,Carnitas,17.443026666225894,-99.55096006393433,Guerrero,Ciudad de México,Distrito Federal,10700,,,,MX,2012-01-05,2012-01-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f05fb907ee5ff2e8ced6bf7,b'\x00\x00\x00\x00\x01\xc0X\xe3B\xee\x00\x00\x00@1qj2\x12\xb25',"{'xmin': -99.55096006393433, 'ymin': 17.443026666225894, 'xmax': -99.55096006393433, 'ymax': 17.443026666225894}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52ccded3498e0c67b70d798f,"tacos ""los mariachis""",19.20720100402832,-96.21685028076172,Hacienda Santa Fe,Veracruz,veracruz,91809,,,,MX,2014-01-08,2024-12-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52ccded3498e0c67b70d798f,b'\x00\x00\x00\x00\x01\xc0X\r\xe0\xe0\x00\x00\x00@35\x0b \x00\x00\x00',"{'xmin': -96.21685028076172, 'ymin': 19.20720100402832, 'xmax': -96.21685028076172, 'ymax': 19.20720100402832}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
52d75292498ec25bb76aba15,"Antojitos ""Doña Luci""",19.329302,-99.127958,,,,,,,,MX,2014-01-16,2022-06-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52d75292498ec25bb76aba15,"b'\x00\x00\x00\x00\x01\xc0X\xc80v\xc0P\xbe@3TM""\xc8\x81\xe4'","{'xmin': -99.127958, 'ymin': 19.329302, 'xmax': -99.127958, 'ymax': 19.329302}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5bcb4532061b51002c362fb8,Los De Asada De La Esquina,20.54012,-100.81456,Garcia Cubas 201,Celaya,Guanajuato,38010,,,,MX,2018-10-20,2018-10-20,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5bcb4532061b51002c362fb8,b'\x00\x00\x00\x00\x01\xc0Y4!\xc0D(N@4\x8aEM\xe7\xea`',"{'xmin': -100.81456, 'ymin': 20.54012, 'xmax': -100.81456, 'ymax': 20.54012}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50396d9ee4b09ecf9edafb79,Takitos Campestre,21.146803166609406,-101.68542354982873,,,,,,,,MX,2012-08-26,2021-11-21,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50396d9ee4b09ecf9edafb79,b'\x00\x00\x00\x00\x01\xc0Yk\xdd\xfa\xbc\x9b\x0c@5%\x94\xe4o\x89a',"{'xmin': -101.68542354982873, 'ymin': 21.146803166609406, 'xmax': -101.68542354982873, 'ymax': 21.146803166609406}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
558e0df9498e1c64de1e960d,Taqueria Los Amigos,19.25189229071562,-99.17098609977657,Morelos esquina La Palma,San Andres Totoltepec,Tlalpan,14400,,,,MX,2015-06-27,2023-11-05,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/558e0df9498e1c64de1e960d,b'\x00\x00\x00\x00\x01\xc0X\xca\xf1o\xae\xa7\x1a@3@|\x03^\xbc\xf5',"{'xmin': -99.17098609977657, 'ymin': 19.25189229071562, 'xmax': -99.17098609977657, 'ymax': 19.25189229071562}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
66491042ced61c70b15760a5,Taqueria San Martin,18.926919,-99.233384,,Cuernavaca,Mor.,62280,,,,MX,2024-05-18,2024-05-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/66491042ced61c70b15760a5,b'\x00\x00\x00\x00\x01\xc0X\xce\xef\xc3q\xda8@2\xedJ\x90G\n\x81',"{'xmin': -99.233384, 'ymin': 18.926919, 'xmax': -99.233384, 'ymax': 18.926919}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50b6c009498e235cc6263d91,"Taqueria ""el Rey Del Taco""",21.14260639412167,-101.67026916313363,,,,,,,,MX,2012-11-29,2022-10-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50b6c009498e235cc6263d91,b'\x00\x00\x00\x00\x01\xc0Yj\xe5\xb0\xa1\xcbG@5$\x81\xdaF\xf3\xfc',"{'xmin': -101.67026916313363, 'ymin': 21.14260639412167, 'xmax': -101.67026916313363, 'ymax': 21.14260639412167}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
580431bbd67c92f7d19de82e,Taqueria El Dorado,21.078034,-101.602788,,,,,,,,MX,2016-10-17,2024-12-12,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/580431bbd67c92f7d19de82e,b'\x00\x00\x00\x00\x01\xc0Yf\x94\x14\x1e\x9a\xf6@5\x13\xfa\tE\xf9\xdf',"{'xmin': -101.602788, 'ymin': 21.078034, 'xmax': -101.602788, 'ymax': 21.078034}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5310092d11d23844beeb138c,Tamales Lore,16.848842,-99.848645,Enfrente Del Oxxo,,,,,,,MX,2014-02-28,2022-12-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5310092d11d23844beeb138c,b'\x00\x00\x00\x00\x01\xc0X\xf6P3\x1e:~@0\xd9M\xb5\x95x\xa3',"{'xmin': -99.848645, 'ymin': 16.848842, 'xmax': -99.848645, 'ymax': 16.848842}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5be74cf9a30619002c0d0c93,"Taqueria ""El Catrin""",19.27689,-99.7373,,San Miguel Zinacantepec,Estado de México,,,,,MX,2018-11-10,2021-12-19,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5be74cf9a30619002c0d0c93,b'\x00\x00\x00\x00\x01\xc0X\xef/\xecV\xd5\xd0@3F\xe2CV\x96\xe6',"{'xmin': -99.7373, 'ymin': 19.27689, 'xmax': -99.7373, 'ymax': 19.27689}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c7f0e87d860b60c3c01609d,Ika Tako,16.860020755847213,-99.8679283813004,Juan Serrano,Acapulco,Guerrero,,,,,MX,2010-09-02,2020-02-17,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4c7f0e87d860b60c3c01609d,b'\x00\x00\x00\x00\x01\xc0X\xf7\x8c#{=&@0\xdc*Q\xfc>\xb7',"{'xmin': -99.8679283813004, 'ymin': 16.860020755847213, 'xmax': -99.8679283813004, 'ymax': 16.860020755847213}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
