fsq_place_id,name,latitude,longitude,address,locality,region,postcode,admin_region,post_town,po_box,country,date_created,date_refreshed,date_closed,tel,website,email,facebook_id,instagram,twitter,fsq_category_ids,fsq_category_labels,placemaker_url,unresolved_flags,geom,bbox,labels_str,taco_restaurant
4cde6e26db12548165a330ce,Los Chavalos,31.786540057204416,-116.58120467180015,,,,,,,,MX,2010-11-13,2014-06-01,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4cde6e26db12548165a330ce,,b'\x00\x00\x00\x00\x01\xc0]%2u\x14j\x80@?\xc9Z\xb0n\xaf\xdb',"{'xmin': -116.58120467180015, 'ymin': 31.786540057204416, 'xmax': -116.58120467180015, 'ymax': 31.786540057204416}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
4fd48145e4b003bf7ae3b545,Taqueria El Guero,31.783558493765224,-116.58256386600854,,,,,,,,MX,2012-06-10,2016-10-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fd48145e4b003bf7ae3b545,,b'\x00\x00\x00\x00\x01\xc0]%H\xb9\xf4\x15\xa2@?\xc8\x97J\x199\x83',"{'xmin': -116.58256386600854, 'ymin': 31.783558493765224, 'xmax': -116.58256386600854, 'ymax': 31.783558493765224}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5076e3cde4b024f6d605c20b,Burros Cadillac,31.783037185668945,-116.59043884277344,,,,,,,,MX,2012-10-11,2014-03-07,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5076e3cde4b024f6d605c20b,,b'\x00\x00\x00\x00\x01\xc0]%\xc9\xc0\x00\x00\x00@?\xc8u \x00\x00\x00',"{'xmin': -116.59043884277344, 'ymin': 31.783037185668945, 'xmax': -116.59043884277344, 'ymax': 31.783037185668945}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
514fc26ae4b0ab03117357b0,"Tacos ""El Poblanito""",31.782736,-116.588369,,,,,,,,MX,2013-03-25,2017-02-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/514fc26ae4b0ab03117357b0,,b'\x00\x00\x00\x00\x01\xc0]%\xa7\xd6s>\xbc@?\xc8ab\xf1f\xe0',"{'xmin': -116.588369, 'ymin': 31.782736, 'xmax': -116.588369, 'ymax': 31.782736}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e9c8f66d22d8be589e57a83,Tortas La Brisa,31.782897883184095,-116.58672202856111,,,,,,,,MX,2011-10-17,2013-02-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e9c8f66d22d8be589e57a83,,b'\x00\x00\x00\x00\x01\xc0]%\x8c\xda\x8d \xd1@?\xc8k\xfe\xe4b!',"{'xmin': -116.58672202856111, 'ymin': 31.782897883184095, 'xmax': -116.58672202856111, 'ymax': 31.782897883184095}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e99b885f79022d7ec9ec156,Tacos De Borrego Y Cabeza,31.783872,-116.586926,,Ensenada,Baja California,,,,,MX,2011-10-15,2012-04-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4e99b885f79022d7ec9ec156,,b'\x00\x00\x00\x00\x01\xc0]%\x902\x11\xcb\x04@?\xc8\xab\xd5\xdc@\x07',"{'xmin': -116.586926, 'ymin': 31.783872, 'xmax': -116.586926, 'ymax': 31.783872}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50725879e4b07e253d35d64e,TACOVILLA,31.787554,-116.585618,,,,,,,,MX,2012-10-08,2017-08-25,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50725879e4b07e253d35d64e,,b'\x00\x00\x00\x00\x01\xc0]%z\xc3\xeb|\xbb@?\xc9\x9d#\x91\xd5\x80',"{'xmin': -116.585618, 'ymin': 31.787554, 'xmax': -116.585618, 'ymax': 31.787554}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5f30ca13e71d621e03748a72,Birria La Flor de Sonora,31.790902,-116.586655,Boulevard Zertuche 932,Ensenada,BC,22785,,,,MX,2020-08-10,2020-08-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5f30ca13e71d621e03748a72,,b'\x00\x00\x00\x00\x01\xc0]%\x8b\xc1i\xc2;@?\xcax\x8d\xb0WK',"{'xmin': -116.586655, 'ymin': 31.790902, 'xmax': -116.586655, 'ymax': 31.790902}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5f34ea44c551a43bd01fdc8b,Taqueria Mexicana,31.791172,-116.58673,,Ensenada,BC,22785,,,,MX,2020-08-13,2020-08-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5f34ea44c551a43bd01fdc8b,,b'\x00\x00\x00\x00\x01\xc0]%\x8c\xfb\xfceA@?\xca\x8a?\x89\x82\xcb',"{'xmin': -116.58673, 'ymin': 31.791172, 'xmax': -116.58673, 'ymax': 31.791172}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f7cea02e4b02e1313cb904c,Tacos El Zarpazo,31.79242710219409,-116.58697377227236,Libramiento Escritores,Ensenada,,22785,,,,MX,2011-12-20,2024-07-11,,646 137 9452,,,971960816234862.0,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f7cea02e4b02e1313cb904c,,b'\x00\x00\x00\x00\x01\xc0]%\x90\xfap\xe1@@?\xca\xdc\x80\xa8c>',"{'xmin': -116.58697377227236, 'ymin': 31.79242710219409, 'xmax': -116.58697377227236, 'ymax': 31.79242710219409}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5bc6706b12f0a90039b68be3,Tacos El Nuevo Rodeo,31.791336,-116.591602,,Ensenada,BC,22785,,,,MX,2018-10-16,2025-05-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5bc6706b12f0a90039b68be3,,b'\x00\x00\x00\x00\x01\xc0]%\xdc\xce\xa2\x8f\xe2@?\xca\x94\xff\x00%\xc0',"{'xmin': -116.591602, 'ymin': 31.791336, 'xmax': -116.591602, 'ymax': 31.791336}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4d1d7a665c4ca1cdd6d2873d,Tacos El Original,31.785385881856687,-116.59182219016076,Carr. Transpeninsular,Ensenada,Baja California,,,,,MX,2010-12-31,2024-12-26,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4d1d7a665c4ca1cdd6d2873d,,b'\x00\x00\x00\x00\x01\xc0]%\xe0j-\xf2g@?\xc9\x0f\x0c\x95P\x89',"{'xmin': -116.59182219016076, 'ymin': 31.785385881856687, 'xmax': -116.59182219016076, 'ymax': 31.785385881856687}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
52e82779498ee1bda5ccd935,La esquina del buen sabor,31.781987676697405,-116.59881597626459,,,,,,,,MX,2014-01-28,2014-01-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/52e82779498ee1bda5ccd935,,b'\x00\x00\x00\x00\x01\xc0]&S\x00>\x98=@?\xc80X)JV',"{'xmin': -116.59881597626459, 'ymin': 31.781987676697405, 'xmax': -116.59881597626459, 'ymax': 31.781987676697405}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4fb8462ce4b06b008d17f8e2,Tacos y Tortas “El rey del taco“,31.786754608154297,-116.59749603271484,,,,,,,,MX,2012-05-20,2020-10-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4fb8462ce4b06b008d17f8e2,,b'\x00\x00\x00\x00\x01\xc0]&=`\x00\x00\x00@?\xc9h\xc0\x00\x00\x00',"{'xmin': -116.59749603271484, 'ymin': 31.786754608154297, 'xmax': -116.59749603271484, 'ymax': 31.786754608154297}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4da9e8a51e72c1ab9be7fb92,Tacos El Poblano #1,31.7822262263595,-116.60440305849687,Chapultepec,Ensenada,Baja California,,,,,MX,2011-04-16,2024-04-05,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/4da9e8a51e72c1ab9be7fb92,,"b'\x00\x00\x00\x00\x01\xc0]&\xae\x8a*v,@?\xc8?\xfa\\I\x9d'","{'xmin': -116.60440305849687, 'ymin': 31.7822262263595, 'xmax': -116.60440305849687, 'ymax': 31.7822262263595}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
67c76f827330a03d3dce65bc,Tacos Del Puerto Ens,31.782593,-116.604466,,Ensenada,B.C.,22785,,,,MX,2025-03-04,2025-03-04,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/67c76f827330a03d3dce65bc,,b'\x00\x00\x00\x00\x01\xc0]&\xaf\x92)b\xd0@?\xc8X\x03\xcd\x14\x1a',"{'xmin': -116.604466, 'ymin': 31.782593, 'xmax': -116.604466, 'ymax': 31.782593}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
60f1feb3905f5b21a7abc4a9,Taqueria Caliche,31.840473,-116.612117,,Ensenada,BC,,,,,MX,2021-07-16,2022-10-28,,,,,,,,"['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'
 '4bf58dd8d48988d1ce941735']","['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant'
 'Dining and Drinking > Restaurant > Seafood Restaurant']",https://foursquare.com/placemakers/review-place/60f1feb3905f5b21a7abc4a9,,"b""\x00\x00\x00\x00\x01\xc0]',\xec\xc8\x14\xd7@?\xd7)=\x10+\xc7""","{'xmin': -116.612117, 'ymin': 31.840473, 'xmax': -116.612117, 'ymax': 31.840473}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant, dining and drinking > restaurant > seafood restaurant",1
4f91da58e4b06cfe84806f6e,Guisado De Mariscos El Atunero,31.83813,-116.610238,,,,,,,,MX,2012-04-20,2019-02-08,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f91da58e4b06cfe84806f6e,,"b""\x00\x00\x00\x00\x01\xc0]'\x0e#\xaf1\xb1@?\xd6\x8f\xb0\x0b\xcb\xe6""","{'xmin': -116.610238, 'ymin': 31.83813, 'xmax': -116.610238, 'ymax': 31.83813}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f672023e4b0fb96f826dd75,Los Tacos Del Epocas,31.84968348044143,-116.60907229227671,Dr. Pedro Loyola,,,,,,,MX,2012-03-19,2016-10-18,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f672023e4b0fb96f826dd75,,b'\x00\x00\x00\x00\x01\xc0]&\xfb\nZ\x0e\x9b@?\xd9\x84\xdbHr\x89',"{'xmin': -116.60907229227671, 'ymin': 31.84968348044143, 'xmax': -116.60907229227671, 'ymax': 31.84968348044143}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4e7e20cd0cd696305d334e47,Tacos el Wero,31.851223964053403,-116.61450862884521,Boulevard Las Dunas No. 115 Playa Ensenada,Ensenada,Baja California,22880,,,,MX,2011-09-24,2020-11-28,,,,,,,,"['4bf58dd8d48988d1cb941735' '4bf58dd8d48988d151941735'
 '4d4ae6fc7a7b7dea34424761']","['Dining and Drinking > Food Truck'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Fried Chicken Joint']",https://foursquare.com/placemakers/review-place/4e7e20cd0cd696305d334e47,,"b""\x00\x00\x00\x00\x01\xc0]'T\x1c\x00\x00\x00@?\xd9\xe9\xd0O.L""","{'xmin': -116.61450862884521, 'ymin': 31.851223964053403, 'xmax': -116.61450862884521, 'ymax': 31.851223964053403}","dining and drinking > food truck, dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > fried chicken joint",1
66b43dbb0798371ebb2bfe87,Carbones,31.867952,-116.629104,,Ensenada,B.C.,22800,,,,MX,2024-08-08,2025-07-23,,,,,,,,['4bf58dd8d48988d1df931735' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > BBQ Joint'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/66b43dbb0798371ebb2bfe87,,b'\x00\x00\x00\x00\x01\xc0](C=lr\x19@?\xde2\x1a.\x7fo',"{'xmin': -116.629104, 'ymin': 31.867952, 'xmax': -116.629104, 'ymax': 31.867952}","dining and drinking > restaurant > bbq joint, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
58818407a4367c40786ba807,"Asadero ""El Baja Avión""",31.866985,-116.62953,Ave. Ryerson #213-1,Ensenada,Baja California,22800,,,,MX,2017-01-20,2017-06-23,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/58818407a4367c40786ba807,,b'\x00\x00\x00\x00\x01\xc0](J82vu@?\xdd\xf2\xba\x9d\x1f`',"{'xmin': -116.62953, 'ymin': 31.866985, 'xmax': -116.62953, 'ymax': 31.866985}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5be89f07a30619002c7634b9,Hacienda Guadalajara,31.865631,-116.6281,Avenida ruiz,Ensenada,BC,22800,,,,MX,2018-11-11,2025-08-01,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5be89f07a30619002c7634b9,,b'\x00\x00\x00\x00\x01\xc0](2\xcaW\xa7\x87@?\xdd\x99\xfeCg^',"{'xmin': -116.6281, 'ymin': 31.865631, 'xmax': -116.6281, 'ymax': 31.865631}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
57dc330bcd10fe734684eb43,Tacos El Erizo,31.866808,-116.626205,,,,,,,,MX,2016-09-16,2016-09-16,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/57dc330bcd10fe734684eb43,,"b'\x00\x00\x00\x00\x01\xc0](\x13\xbe""\xe5\xde@?\xdd\xe7!\x0b\xe9B'","{'xmin': -116.626205, 'ymin': 31.866808, 'xmax': -116.626205, 'ymax': 31.866808}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
536d5c2d498ef28d21027d17,tacos bam-bam,31.866928100585938,-116.62635803222656,,Ensenada,Baja California,,,,,MX,2014-05-09,2019-06-11,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/536d5c2d498ef28d21027d17,,b'\x00\x00\x00\x00\x01\xc0](\x16@\x00\x00\x00@?\xdd\xef\x00\x00\x00\x00',"{'xmin': -116.62635803222656, 'ymin': 31.866928100585938, 'xmax': -116.62635803222656, 'ymax': 31.866928100585938}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
a3050146910e4b25465398b2,El Alazan Restaurante Tacos,31.868946,-116.625889,Sexta 351 2,Ensenada,Baja California,22800,,,,MX,2013-06-15,2013-06-15,,646 178 1342,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/a3050146910e4b25465398b2,,b'\x00\x00\x00\x00\x01\xc0](\x0e\x90\xbc{F@?\xdes>\xbb\xfdr',"{'xmin': -116.625889, 'ymin': 31.868946, 'xmax': -116.625889, 'ymax': 31.868946}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c7a2abf794e224b11de6728,El Norteño,31.86901916832546,-116.62617395211042,Av. Sexta,Ensenada,Baja California,,,,,MX,2010-08-29,2024-02-19,,81 1403 0393,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4c7a2abf794e224b11de6728,,b'\x00\x00\x00\x00\x01\xc0](\x13;\xe9z\xf7@?\xdex\nK\x8e\x12',"{'xmin': -116.62617395211042, 'ymin': 31.86901916832546, 'xmax': -116.62617395211042, 'ymax': 31.86901916832546}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5e0e4caf4519e90008f0e4c5,Midas Barra De Tacos,31.868158,-116.62861,Moctezuma 387,Ensenada,Baja California,22800,,,,MX,2020-01-02,2020-02-24,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5e0e4caf4519e90008f0e4c5,,b'\x00\x00\x00\x00\x01\xc0](;%o\xfc\x11@?\xde?\x9aI\xc2\xc2',"{'xmin': -116.62861, 'ymin': 31.868158, 'xmax': -116.62861, 'ymax': 31.868158}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f1c77b3e4b07befff0a914b,Tortilleria Guanajuato,31.8708483,-116.623882,,,,,,,,MX,2012-01-22,2012-01-22,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f1c77b3e4b07befff0a914b,,"b""\x00\x00\x00\x00\x01\xc0]'\xed\xae\xc4\xa4\t@?\xde\xef\xea\x08F\xf6""","{'xmin': -116.623882, 'ymin': 31.8708483, 'xmax': -116.623882, 'ymax': 31.8708483}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4c350e5e6f1fef3bc1ffec3d,El Zarpazo,31.870179493583723,-116.62019576240175,Riveroll 890,Ensenada,Baja California,22800,,,,MX,2010-07-07,2024-09-04,,616 120 9081,,,971960816234862.0,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4c350e5e6f1fef3bc1ffec3d,,"b""\x00\x00\x00\x00\x01\xc0]'\xb1I\x91(\x88@?\xde\xc4\x15R\x97\x89""","{'xmin': -116.62019576240175, 'ymin': 31.870179493583723, 'xmax': -116.62019576240175, 'ymax': 31.870179493583723}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
515f9a2ce4b0bb009951cf3b,Pepe & Javi Wet Burritos,31.869893,-116.620443,,,,,,,,MX,2013-04-06,2013-09-03,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/515f9a2ce4b0bb009951cf3b,,"b""\x00\x00\x00\x00\x01\xc0]'\xb5V\x8e\x82\x0e@?\xde\xb1N\xc2\x04\xf3""","{'xmin': -116.620443, 'ymin': 31.869893, 'xmax': -116.620443, 'ymax': 31.869893}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
552c0f7b498ea8f3dc8e0757,Tacos El More,31.866639,-116.622027,,,,,,,,MX,2015-04-13,2020-12-28,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/552c0f7b498ea8f3dc8e0757,,"b""\x00\x00\x00\x00\x01\xc0]'\xcfJU\x8e\xa8@?\xdd\xdc\r\xb2p*""","{'xmin': -116.622027, 'ymin': 31.866639, 'xmax': -116.622027, 'ymax': 31.866639}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
50ff30e7e4b032d889dfa1a2,Asadero El Choritaco,31.867532,-116.623038,,,,,,,,MX,2013-01-23,2023-07-15,,646 176 5176,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/50ff30e7e4b032d889dfa1a2,,"b""\x00\x00\x00\x00\x01\xc0]'\xdf\xda\xc6\x8a\x93@?\xde\x16\x93\xc0;\xc5""","{'xmin': -116.623038, 'ymin': 31.867532, 'xmax': -116.623038, 'ymax': 31.867532}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5646acd7498e2673f37b6f63,Antojitos Esperanza,31.86795,-116.623714,Calle Sexta,Ensenada,Baja California,,,,,MX,2015-11-14,2015-11-14,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5646acd7498e2673f37b6f63,,"b""\x00\x00\x00\x00\x01\xc0]'\xea\xee \x03\xac@?\xde1\xf8\xa0\x90.""","{'xmin': -116.623714, 'ymin': 31.86795, 'xmax': -116.623714, 'ymax': 31.86795}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
54448aeb498ec84e43260949,Carnitas Los Ayala,31.8681640348146,-116.62383198738097,Gastélum 621,Ensenada,Baja California,22800,,,,MX,2014-10-20,2014-11-18,,646 187 5641,http://hostalesenmexico.mx,,1544949335735165.0,,d_mochilazo,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/54448aeb498ec84e43260949,,"b""\x00\x00\x00\x00\x01\xc0]'\xec\xdc\xff\xff\xff@?\xde?\xff\x89\x17\x95""","{'xmin': -116.62383198738097, 'ymin': 31.8681640348146, 'xmax': -116.62383198738097, 'ymax': 31.8681640348146}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
5be1daa2646e38002c765caf,Taco Happy,31.868195,-116.623976,,Ensenada,BC,22800,,,,MX,2018-11-06,2018-11-06,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5be1daa2646e38002c765caf,,"b""\x00\x00\x00\x00\x01\xc0]'\xef9\x08_J@?\xdeB\x07\x0b\x8c\xfc""","{'xmin': -116.623976, 'ymin': 31.868195, 'xmax': -116.623976, 'ymax': 31.868195}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4f6a7b1ce4b01cb02d9dfb31,Los Originales Tacos de Pescado de Ensenada,31.86736595362266,-116.62453939201673,"Gastélum, Ensenada Municipality, Baja California",Ensenada Municipality,Baja California,,,,,MX,2012-03-22,2023-10-12,,,,,,,,['4edd64a0c7ddd24ca188df1a' '4bf58dd8d48988d151941735'],"['Dining and Drinking > Restaurant > Fish and Chips Shop'
 'Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant']",https://foursquare.com/placemakers/review-place/4f6a7b1ce4b01cb02d9dfb31,,"b'\x00\x00\x00\x00\x01\xc0]\'\xf8t\x11\xf1\xa3@?\xde\x0b\xb1\xf4y""'","{'xmin': -116.62453939201673, 'ymin': 31.86736595362266, 'xmax': -116.62453939201673, 'ymax': 31.86736595362266}","dining and drinking > restaurant > fish and chips shop, dining and drinking > restaurant > mexican restaurant > taco restaurant",1
5de9e30e775cb400082a01f9,El Regreso,31.865208,-116.62254,,Ensenada,Baja California,22800,,,,MX,2019-12-06,2025-02-26,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/5de9e30e775cb400082a01f9,,"b""\x00\x00\x00\x00\x01\xc0]'\xd7\xb2\x03\x1c\xeb@?\xdd~E\x80<\xd1""","{'xmin': -116.62254, 'ymin': 31.865208, 'xmax': -116.62254, 'ymax': 31.865208}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
4da0f46fe8ff2c0f860a9fcd,Tacos Don Zefe,31.86506275912153,-116.62253534065891,Cuarta,Ensenada,BC,22800,,,,MX,2011-04-10,2025-07-27,,646 174 0843,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4da0f46fe8ff2c0f860a9fcd,,"b""\x00\x00\x00\x00\x01\xc0]'\xd7\x9ex.\xfe@?\xddt\xc0\xc3j\x1c""","{'xmin': -116.62253534065891, 'ymin': 31.86506275912153, 'xmax': -116.62253534065891, 'ymax': 31.86506275912153}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
64efb462e9b081178ed0a29a,Tacos Y Tequila,31.86084,-116.623077,,Ensenada,B.C.,22800,,,,MX,2023-08-30,2025-07-27,,,,,,,,['4bf58dd8d48988d151941735' '4bf58dd8d48988d1c1941735'],"['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'
 'Dining and Drinking > Restaurant > Mexican Restaurant']",https://foursquare.com/placemakers/review-place/64efb462e9b081178ed0a29a,,"b""\x00\x00\x00\x00\x01\xc0]'\xe0~Zx\xf2@?\xdc`\x02\x9f\x16\xb1""","{'xmin': -116.623077, 'ymin': 31.86084, 'xmax': -116.623077, 'ymax': 31.86084}","dining and drinking > restaurant > mexican restaurant > taco restaurant, dining and drinking > restaurant > mexican restaurant",1
4f389f8fe4b00d9f974c1e14,Aki se arman los tacos,31.861011,-116.622941,Lázaro Cárdenas,Ensenada,Baja California,,,,,MX,2012-02-13,2012-02-13,,,,,,,,['4bf58dd8d48988d151941735'],['Dining and Drinking > Restaurant > Mexican Restaurant > Taco Restaurant'],https://foursquare.com/placemakers/review-place/4f389f8fe4b00d9f974c1e14,,"b""\x00\x00\x00\x00\x01\xc0]'\xdeC\xed\x95\x9a@?\xdck7\x86\x7f\x0b""","{'xmin': -116.622941, 'ymin': 31.861011, 'xmax': -116.622941, 'ymax': 31.861011}",dining and drinking > restaurant > mexican restaurant > taco restaurant,1
